日期,城市,新增确诊,新增治愈,新增死亡,累计确诊,累计治愈,累计死亡
2020-02-09,昌吉州,1,0,0,3,0,0
2020-02-09,昌江,1,0,0,6,0,0
2020-02-09,昌平区,1,0,0,18,0,0
2020-02-09,常德,6,0,0,72,15,0
2020-02-09,常州,0,1,0,31,6,0
2020-02-09,朝阳区,1,0,0,56,0,0
2020-02-09,成都,3,3,0,123,38,1
2020-02-09,承德,0,1,0,7,1,0
2020-02-09,池州,3,0,0,15,1,0
2020-02-09,滁州,1,0,0,12,2,0
2020-02-09,达州,3,0,0,28,5,0
2020-02-09,大兴区,1,0,0,36,2,0
2020-02-09,大足区,1,0,0,11,0,0
2020-02-09,丹东,0,2,0,7,3,0
2020-02-09,德州,2,0,0,32,4,0
2020-02-09,垫江县,1,0,0,20,1,0
2020-02-09,东莞,2,2,0,60,3,0
2020-02-09,鄂州,89,6,3,725,48,24
2020-02-09,恩施州,16,4,0,187,24,0
2020-02-09,防城港,1,0,0,17,1,0
2020-02-09,丰台区,3,0,0,30,0,0
2020-02-09,佛山,3,0,0,68,4,0
2020-02-09,福州,1,1,0,63,11,0
2020-02-09,抚州,1,2,0,64,9,0
2020-02-09,阜阳,7,2,0,125,13,0
2020-02-09,甘孜,6,0,0,23,0,0
2020-02-09,赣州,2,4,1,71,6,1
2020-02-09,固原,1,0,0,3,2,0
2020-02-09,广元,0,1,0,6,1,0
2020-02-09,广州,9,6,0,313,42,0
2020-02-09,贵港,1,0,0,8,0,0
2020-02-09,贵阳,5,0,0,27,1,0
2020-02-09,桂林,1,0,0,30,5,0
2020-02-09,哈尔滨,14,0,0,128,9,0
2020-02-09,海淀区,2,0,0,54,0,0
2020-02-09,海口,5,2,0,28,4,0
2020-02-09,杭州,1,12,0,155,41,0
2020-02-09,合川区,1,1,0,18,2,0
2020-02-09,合肥,11,0,0,147,11,0
2020-02-09,河池,2,0,0,21,0,1
2020-02-09,菏泽,2,2,0,16,5,0
2020-02-09,鹤岗,1,1,0,5,1,0
2020-02-09,黑河,2,0,0,4,0,0
2020-02-09,红河,0,1,0,5,2,0
2020-02-09,淮安,2,3,0,46,5,0
2020-02-09,淮北,0,3,0,23,4,0
2020-02-09,淮南,1,1,0,23,4,0
2020-02-09,黄冈,111,52,2,2252,191,45
2020-02-09,黄石,52,14,1,805,67,3
2020-02-09,惠州,3,0,0,50,1,0
2020-02-09,鸡西,0,1,0,34,1,0
2020-02-09,吉安,1,1,0,18,2,0
2020-02-09,济南,2,4,0,44,7,0
2020-02-09,佳木斯,1,0,0,14,1,0
2020-02-09,嘉定区,1,0,0,7,1,0
2020-02-09,嘉兴,2,2,0,40,3,0
2020-02-09,江北区,1,0,0,24,1,0
2020-02-09,江门,2,0,0,19,1,0
2020-02-09,焦作,1,0,0,25,1,0
2020-02-09,金昌,0,1,0,1,1,0
2020-02-09,金华,0,2,0,53,15,0
2020-02-09,锦州,1,0,0,11,1,0
2020-02-09,晋中,0,2,0,32,8,0
2020-02-09,荆门,12,15,1,641,63,20
2020-02-09,荆州,48,12,2,1045,46,15
2020-02-09,九江,1,1,0,101,7,0
2020-02-09,九龙坡区,1,0,0,20,1,1
2020-02-09,开州区,0,3,0,18,5,0
2020-02-09,昆明,1,0,0,42,6,0
2020-02-09,来宾,4,0,0,11,0,0
2020-02-09,兰州,0,2,1,33,10,2
2020-02-09,廊坊,2,1,0,24,5,0
2020-02-09,连云港,3,2,0,35,4,0
2020-02-09,凉山,1,1,0,10,1,0
2020-02-09,聊城,1,0,0,34,2,0
2020-02-09,临高,1,1,0,6,1,0
2020-02-09,临沂,2,2,0,42,6,0
2020-02-09,柳州,2,0,0,22,3,0
2020-02-09,六安,3,0,0,57,2,0
2020-02-09,娄底,2,0,0,66,8,0
2020-02-09,泸州,1,0,0,17,2,0
2020-02-09,洛阳,2,0,0,27,2,0
2020-02-09,漯河,0,1,0,30,6,0
2020-02-09,茂名,1,0,0,10,1,0
2020-02-09,密云区,1,0,0,6,0,0
2020-02-09,绵阳,1,1,0,21,4,0
2020-02-09,闵行区,1,0,0,15,2,0
2020-02-09,南昌,11,8,0,190,35,0
2020-02-09,南充,1,1,0,33,3,0
2020-02-09,南京,7,2,0,78,22,0
2020-02-09,南宁,2,0,0,37,2,0
2020-02-09,南平,2,1,0,18,2,0
2020-02-09,南通,1,0,0,33,2,0
2020-02-09,南阳,1,0,0,134,1,2
2020-02-09,宁波,3,2,0,149,15,0
2020-02-09,宁德,1,0,0,24,4,0
2020-02-09,攀枝花,0,4,0,13,5,0
2020-02-09,平顶山,2,6,0,52,13,1
2020-02-09,平凉,3,0,0,7,0,0
2020-02-09,萍乡,1,0,0,25,1,0
2020-02-09,莆田,4,0,0,51,1,0
2020-02-09,濮阳,1,0,0,10,0,0
2020-02-09,浦东新区,0,1,0,56,9,0
2020-02-09,七台河,1,0,0,14,0,0
2020-02-09,齐齐哈尔,3,0,1,30,0,1
2020-02-09,潜江,3,1,0,85,3,2
2020-02-09,黔东南州,2,0,0,8,0,0
2020-02-09,黔南州,1,0,0,8,3,0
2020-02-09,青岛,5,3,1,52,10,1
2020-02-09,庆阳,1,0,0,3,0,0
2020-02-09,琼海,0,0,1,6,0,1
2020-02-09,泉州,0,6,0,42,10,0
2020-02-09,三亚,1,1,0,41,11,1
2020-02-09,厦门,3,1,0,28,3,0
2020-02-09,汕头,0,2,0,25,5,0
2020-02-09,商丘,1,0,0,83,9,0
2020-02-09,上饶,5,5,0,103,12,0
2020-02-09,邵阳,2,3,0,89,21,0
2020-02-09,绍兴,3,0,0,41,8,0
2020-02-09,深圳,4,7,0,368,46,0
2020-02-09,神农架,0,4,0,10,6,0
2020-02-09,沈阳,0,2,0,26,5,0
2020-02-09,十堰,14,6,0,481,46,0
2020-02-09,石家庄,1,0,0,25,3,0
2020-02-09,朔州,1,0,0,7,1,0
2020-02-09,苏州,2,7,0,77,11,0
2020-02-09,绥化,2,0,0,37,1,3
2020-02-09,随州,65,0,1,1049,23,10
2020-02-09,遂宁,2,0,0,10,2,0
2020-02-09,台湾,1,0,0,18,1,0
2020-02-09,台州,3,2,0,141,27,0
2020-02-09,太原,2,2,0,17,3,0
2020-02-09,泰安,3,0,0,26,1,0
2020-02-09,泰州,1,1,0,31,5,0
2020-02-09,唐山,1,0,0,28,2,0
2020-02-09,天门,20,9,0,217,10,10
2020-02-09,铁岭,1,0,0,4,0,0
2020-02-09,通辽,3,0,0,6,0,0
2020-02-09,铜陵,1,0,0,25,7,0
2020-02-09,铜仁,1,0,0,8,2,0
2020-02-09,外地来沪,0,1,0,98,21,1
2020-02-09,外地来京,1,0,0,25,0,0
2020-02-09,万州区,13,3,0,97,8,1
2020-02-09,威海,1,0,0,35,8,0
2020-02-09,潍坊,3,0,0,37,1,0
2020-02-09,渭南,1,0,0,15,0,0
2020-02-09,温州,16,8,0,464,78,0
2020-02-09,巫山县,1,0,0,9,4,0
2020-02-09,巫溪县,0,1,0,12,2,0
2020-02-09,无锡,3,0,0,41,3,0
2020-02-09,芜湖,1,0,0,30,3,0
2020-02-09,吴忠,3,0,0,13,4,0
2020-02-09,武汉,1920,167,73,16902,1011,681
2020-02-09,西安,2,2,0,98,12,0
2020-02-09,西城区,1,0,0,39,0,0
2020-02-09,仙桃,37,0,2,416,16,7
2020-02-09,咸宁,14,21,0,507,44,4
2020-02-09,咸阳,1,0,0,18,2,0
2020-02-09,香港,10,0,0,36,0,1
2020-02-09,湘潭,3,1,0,31,11,0
2020-02-09,湘西,0,1,0,8,4,0
2020-02-09,襄阳,51,2,2,1019,41,9
2020-02-09,孝感,105,36,4,2541,81,33
2020-02-09,忻州,1,0,0,7,0,0
2020-02-09,新乡,2,1,0,46,7,1
2020-02-09,新余,5,5,0,105,18,0
2020-02-09,信阳,15,0,0,220,9,0
2020-02-09,宿州,3,2,0,31,3,0
2020-02-09,徐州,4,5,0,60,8,0
2020-02-09,宣城,1,0,0,6,2,0
2020-02-09,雅安,0,1,0,6,2,0
2020-02-09,烟台,3,1,0,39,3,0
2020-02-09,延边,0,2,0,5,2,0
2020-02-09,盐城,1,0,0,18,3,0
2020-02-09,宜宾,0,3,0,9,3,0
2020-02-09,宜昌,45,7,0,749,43,8
2020-02-09,宜春,4,4,0,77,10,0
2020-02-09,益阳,7,5,0,53,15,0
2020-02-09,鹰潭,1,0,0,12,1,0
2020-02-09,永州,1,3,0,41,13,0
2020-02-09,渝北区,1,0,0,13,2,0
2020-02-09,岳阳,9,7,0,124,17,1
2020-02-09,云阳县,0,2,0,20,9,0
2020-02-09,枣庄,0,1,0,21,1,0
2020-02-09,张家口,3,1,0,17,2,0
2020-02-09,张掖,0,1,0,2,1,0
2020-02-09,漳州,0,2,0,16,3,0
2020-02-09,长春,2,5,0,39,6,0
2020-02-09,长宁区,0,1,0,11,2,0
2020-02-09,长沙,8,6,0,213,33,0
2020-02-09,长寿区,0,1,0,15,3,0
2020-02-09,郑州,4,10,0,130,40,0
2020-02-09,中山,5,0,0,56,13,0
2020-02-09,忠县,2,0,0,18,3,0
2020-02-09,周口,3,0,0,65,1,0
2020-02-09,珠海,2,5,0,85,9,0
2020-02-09,株洲,3,1,0,61,10,0
2020-02-09,驻马店,7,4,0,123,13,0
2020-02-09,资阳,0,1,0,3,1,0
2020-02-09,遵义,4,0,0,19,1,0
2020-02-10,安庆,2,3,0,80,15,0
2020-02-10,安阳,1,7,0,46,9,0
2020-02-10,巴南区,2,0,0,5,1,0
2020-02-10,蚌埠,8,1,0,134,2,3
2020-02-10,宝坻区,3,0,0,35,0,1
2020-02-10,宝山区,2,0,0,20,0,0
2020-02-10,保定,4,1,0,30,9,0
2020-02-10,北海,1,1,0,36,4,0
2020-02-10,北京-待明确,0,4,1,0,48,3
2020-02-10,璧山区,0,1,0,8,1,0
2020-02-10,滨州,0,1,0,11,5,0
2020-02-10,兵团第八师,1,0,0,2,0,0
2020-02-10,兵团第四师,4,0,0,7,0,0
2020-02-10,亳州,0,2,0,92,7,0
2020-02-10,沧州,4,2,0,32,10,1
2020-02-10,昌吉州,1,0,0,4,0,0
2020-02-10,昌平区,1,0,0,19,0,0
2020-02-10,常德,1,0,0,73,15,0
2020-02-10,郴州,1,5,0,33,13,0
2020-02-10,成都,1,3,0,124,41,1
2020-02-10,池州,0,2,0,15,3,0
2020-02-10,滁州,0,1,0,12,3,0
2020-02-10,达州,2,0,0,30,5,0
2020-02-10,大理,2,0,0,13,2,0
2020-02-10,大庆,1,0,0,14,0,1
2020-02-10,大足区,3,1,0,14,1,0
2020-02-10,德州,0,2,0,32,6,0
2020-02-10,定西,0,1,0,8,2,0
2020-02-10,东莞,2,1,0,62,4,0
2020-02-10,鄂州,65,13,2,790,61,26
2020-02-10,恩施州,8,7,2,195,31,2
2020-02-10,丰都县,1,0,0,10,1,0
2020-02-10,佛山,2,0,0,70,4,0
2020-02-10,福州,0,1,0,63,12,0
2020-02-10,抚州,3,0,0,67,9,0
2020-02-10,阜新,1,0,0,8,0,0
2020-02-10,阜阳,7,0,0,132,13,0
2020-02-10,甘孜,4,2,0,27,2,0
2020-02-10,赣州,1,1,0,72,7,1
2020-02-10,广安,2,0,0,30,3,0
2020-02-10,广州,4,7,0,317,49,0
2020-02-10,贵阳,2,0,0,29,1,0
2020-02-10,哈尔滨,18,6,0,146,15,0
2020-02-10,海淀区,2,0,0,56,0,0
2020-02-10,海口,1,0,0,29,4,0
2020-02-10,邯郸,0,1,0,27,3,0
2020-02-10,杭州,2,7,0,157,48,0
2020-02-10,合川区,0,1,0,18,3,0
2020-02-10,合肥,3,4,1,150,15,1
2020-02-10,河北区,0,1,0,10,2,0
2020-02-10,河东区,1,1,1,11,2,1
2020-02-10,河西区,0,1,0,4,1,0
2020-02-10,菏泽,1,1,0,17,6,0
2020-02-10,鹤壁,1,3,0,18,3,0
2020-02-10,衡水,0,2,0,8,2,0
2020-02-10,衡阳,0,2,0,45,16,0
2020-02-10,红河,1,0,0,6,2,0
2020-02-10,虹口区,0,1,0,7,2,0
2020-02-10,湖州,0,2,0,10,3,0
2020-02-10,淮北,1,1,0,24,5,0
2020-02-10,黄冈,80,90,7,2332,281,52
2020-02-10,黄石,30,15,2,835,82,5
2020-02-10,惠州,3,3,0,53,4,0
2020-02-10,鸡西,4,0,0,38,1,0
2020-02-10,吉安,1,2,0,19,4,0
2020-02-10,济南,2,0,0,46,7,0
2020-02-10,济宁,2,0,0,41,8,0
2020-02-10,佳木斯,1,4,0,15,5,0
2020-02-10,嘉定区,1,0,0,8,1,0
2020-02-10,嘉兴,0,2,0,40,5,0
2020-02-10,江北区,1,0,0,25,1,0
2020-02-10,江门,1,1,0,20,2,0
2020-02-10,焦作,3,0,0,28,1,0
2020-02-10,揭阳,1,0,0,8,1,0
2020-02-10,金华,0,1,0,53,16,0
2020-02-10,金山区,1,0,0,3,0,0
2020-02-10,晋中,1,0,0,33,8,0
2020-02-10,荆门,15,6,1,656,69,21
2020-02-10,荆州,30,10,2,1075,56,17
2020-02-10,九江,0,6,0,101,13,0
2020-02-10,开封,1,0,0,25,0,0
2020-02-10,开州区,0,1,0,18,6,0
2020-02-10,昆明,3,0,0,45,6,0
2020-02-10,兰州,2,4,0,35,14,2
2020-02-10,廊坊,2,0,0,26,5,0
2020-02-10,丽江,0,1,0,7,2,0
2020-02-10,连云港,2,0,0,37,4,0
2020-02-10,聊城,3,0,0,37,2,0
2020-02-10,临沂,2,3,0,44,9,0
2020-02-10,柳州,0,3,0,22,6,0
2020-02-10,六安,2,1,0,59,3,0
2020-02-10,龙岩,0,1,0,6,1,0
2020-02-10,娄底,3,4,0,69,12,0
2020-02-10,泸州,1,0,0,18,2,0
2020-02-10,洛阳,1,0,0,28,2,0
2020-02-10,漯河,1,0,0,31,6,0
2020-02-10,马鞍山,1,0,0,32,2,0
2020-02-10,茂名,1,0,0,11,1,0
2020-02-10,闵行区,2,0,0,17,2,0
2020-02-10,南岸区,1,0,0,9,0,0
2020-02-10,南昌,6,11,0,196,46,0
2020-02-10,南充,1,1,0,34,4,0
2020-02-10,南京,6,0,0,84,22,0
2020-02-10,南宁,4,6,0,41,8,0
2020-02-10,南平,1,0,0,19,2,0
2020-02-10,南通,2,3,0,35,5,0
2020-02-10,南阳,2,0,0,136,1,2
2020-02-10,内江,1,0,0,18,2,0
2020-02-10,宁波,2,3,0,151,18,0
2020-02-10,宁东,0,1,0,1,1,0
2020-02-10,平顶山,2,0,0,54,13,1
2020-02-10,平凉,1,0,0,8,0,0
2020-02-10,萍乡,1,0,0,26,1,0
2020-02-10,莆田,0,1,0,51,2,0
2020-02-10,濮阳,1,1,0,11,1,0
2020-02-10,七台河,1,0,0,15,0,0
2020-02-10,齐齐哈尔,2,0,0,32,0,1
2020-02-10,潜江,5,0,1,90,3,3
2020-02-10,黔东南州,2,0,0,10,0,0
2020-02-10,黔江区,0,2,0,2,2,0
2020-02-10,秦皇岛,2,0,0,9,0,0
2020-02-10,青岛,1,1,0,53,11,1
2020-02-10,清远,0,2,0,10,5,0
2020-02-10,衢州,0,2,0,14,5,0
2020-02-10,曲靖,1,0,0,12,1,0
2020-02-10,泉州,1,1,0,43,11,0
2020-02-10,三亚,4,0,0,45,11,1
2020-02-10,厦门,3,0,0,31,3,0
2020-02-10,商丘,3,0,0,86,9,0
2020-02-10,上饶,8,1,0,111,13,0
2020-02-10,韶关,1,1,0,7,3,0
2020-02-10,邵阳,2,1,0,91,22,0
2020-02-10,绍兴,0,4,0,41,12,0
2020-02-10,深圳,7,10,0,375,56,0
2020-02-10,十堰,24,13,1,505,59,1
2020-02-10,石家庄,2,0,0,27,3,0
2020-02-10,石柱县,2,2,0,14,2,0
2020-02-10,朔州,0,1,0,7,2,0
2020-02-10,四平,0,1,0,18,2,1
2020-02-10,苏州,3,2,0,80,13,0
2020-02-10,绥化,2,2,1,39,3,4
2020-02-10,随州,46,3,2,1095,26,12
2020-02-10,台州,2,8,0,143,35,0
2020-02-10,太原,1,0,0,18,3,0
2020-02-10,泰安,6,0,0,32,1,0
2020-02-10,泰州,3,0,0,34,5,0
2020-02-10,唐山,3,0,0,31,2,0
2020-02-10,天门,44,2,0,261,12,10
2020-02-10,通州区,1,0,0,17,0,0
2020-02-10,铜陵,2,0,0,27,7,0
2020-02-10,铜仁,1,3,0,9,5,0
2020-02-10,潼南区,1,0,0,14,0,0
2020-02-10,外地来沪,0,2,0,98,23,1
2020-02-10,外地来津,0,1,0,6,1,0
2020-02-10,万宁,1,0,0,13,0,0
2020-02-10,万州区,1,3,0,98,11,1
2020-02-10,威海,2,0,0,37,8,0
2020-02-10,潍坊,1,0,0,38,1,0
2020-02-10,温州,10,21,0,474,99,0
2020-02-10,文山,1,0,0,2,0,0
2020-02-10,巫山县,1,0,0,10,4,0
2020-02-10,无锡,4,1,0,45,4,0
2020-02-10,芜湖,1,0,0,31,3,0
2020-02-10,吴忠,2,0,0,15,4,0
2020-02-10,梧州,0,2,0,5,5,0
2020-02-10,武汉,1552,162,67,18454,1173,748
2020-02-10,西安,6,0,0,104,12,0
2020-02-10,仙桃,22,25,4,438,41,11
2020-02-10,咸宁,8,7,1,515,51,5
2020-02-10,咸阳,0,2,0,18,4,0
2020-02-10,香港,6,0,0,42,0,1
2020-02-10,湘潭,1,0,0,32,11,0
2020-02-10,湘西,0,2,0,8,6,0
2020-02-10,襄阳,44,7,3,1063,48,12
2020-02-10,孝感,101,58,8,2642,139,41
2020-02-10,新乡,2,0,0,48,7,1
2020-02-10,新余,5,4,0,110,22,0
2020-02-10,信阳,8,6,0,228,15,0
2020-02-10,宿迁,0,3,0,12,3,0
2020-02-10,宿州,2,0,0,33,3,0
2020-02-10,徐州,3,2,0,63,10,0
2020-02-10,许昌,1,0,0,32,2,0
2020-02-10,烟台,2,0,0,41,3,0
2020-02-10,延安,0,2,0,8,2,0
2020-02-10,扬州,0,1,0,18,3,0
2020-02-10,杨浦区,1,0,0,8,0,0
2020-02-10,宜昌,23,9,0,772,52,8
2020-02-10,宜春,6,0,0,83,10,0
2020-02-10,益阳,1,1,0,54,16,0
2020-02-10,银川,2,0,0,30,5,0
2020-02-10,鹰潭,2,0,0,14,1,0
2020-02-10,永州,1,0,0,42,13,0
2020-02-10,渝北区,2,0,0,15,2,0
2020-02-10,榆林,0,1,0,3,1,0
2020-02-10,岳阳,10,4,0,134,21,1
2020-02-10,云阳县,1,1,0,21,10,0
2020-02-10,运城,1,0,0,19,4,0
2020-02-10,枣庄,2,0,0,23,1,0
2020-02-10,湛江,0,1,0,21,7,0
2020-02-10,张家界,0,1,0,5,3,0
2020-02-10,张家口,4,0,0,21,2,0
2020-02-10,漳州,1,0,0,17,3,0
2020-02-10,长春,1,0,0,40,6,0
2020-02-10,长宁区,0,1,0,11,3,0
2020-02-10,长沙,6,6,0,219,39,0
2020-02-10,长寿区,1,0,0,16,3,0
2020-02-10,肇庆,1,1,0,15,4,1
2020-02-10,郑州,2,0,0,132,40,0
2020-02-10,中山,2,2,0,58,15,0
2020-02-10,忠县,1,3,0,19,6,0
2020-02-10,舟山,3,0,0,10,5,0
2020-02-10,珠海,1,5,0,86,14,0
2020-02-10,株洲,7,1,0,68,11,0
2020-02-10,驻马店,3,6,0,126,19,0
2020-02-10,淄博,3,0,0,19,1,0
2020-02-10,遵义,4,0,0,23,1,0
2020-02-11,安阳,3,0,0,49,9,0
2020-02-11,蚌埠,7,0,0,141,2,3
2020-02-11,宝坻区,4,1,0,39,1,1
2020-02-11,保定,1,0,0,31,9,0
2020-02-11,北辰区,3,0,0,4,0,0
2020-02-11,北海,3,0,0,39,4,0
2020-02-11,北京-待明确,0,8,0,0,56,3
2020-02-11,毕节,1,2,0,22,2,0
2020-02-11,滨州,1,1,0,12,6,0
2020-02-11,兵团第四师,2,0,0,9,0,0
2020-02-11,亳州,5,0,0,97,7,0
2020-02-11,沧州,5,2,0,37,12,1
2020-02-11,昌江,1,0,0,7,0,0
2020-02-11,常德,2,3,0,75,18,0
2020-02-11,常州,5,0,0,36,6,0
2020-02-11,朝阳市,0,2,0,6,2,0
2020-02-11,郴州,5,1,0,38,14,0
2020-02-11,成都,1,0,0,125,41,1
2020-02-11,澄迈,1,0,0,8,1,1
2020-02-11,池州,1,0,0,16,3,0
2020-02-11,赤峰,1,0,0,5,1,0
2020-02-11,滁州,0,1,0,12,4,0
2020-02-11,达州,3,0,0,33,5,0
2020-02-11,大连,0,1,0,16,4,0
2020-02-11,大庆,1,0,0,15,0,1
2020-02-11,大兴区,1,0,0,37,2,0
2020-02-11,德州,1,0,0,33,6,0
2020-02-11,东城区,3,0,0,12,0,0
2020-02-11,东莞,5,3,0,67,7,0
2020-02-11,鄂州,71,11,2,861,72,28
2020-02-11,恩施州,8,7,1,203,38,3
2020-02-11,丰台区,2,0,0,32,0,0
2020-02-11,奉节县,3,1,0,17,2,0
2020-02-11,奉贤区,2,0,0,9,1,0
2020-02-11,佛山,8,11,0,78,15,0
2020-02-11,福州,1,1,0,64,13,0
2020-02-11,抚州,1,2,0,68,11,0
2020-02-11,阜阳,6,4,0,138,17,0
2020-02-11,甘南,0,1,0,6,1,0
2020-02-11,甘孜,9,0,0,36,2,0
2020-02-11,赣州,0,1,0,72,8,1
2020-02-11,广州,6,21,0,323,70,0
2020-02-11,贵阳,0,2,0,29,3,0
2020-02-11,桂林,1,0,0,31,5,0
2020-02-11,哈尔滨,4,0,0,150,15,0
2020-02-11,海口,0,1,0,29,5,0
2020-02-11,邯郸,2,0,0,29,3,0
2020-02-11,汉中,0,1,0,21,1,0
2020-02-11,杭州,2,3,0,159,51,0
2020-02-11,合川区,2,0,0,20,3,0
2020-02-11,合肥,7,7,0,157,22,1
2020-02-11,河北区,1,0,0,11,2,0
2020-02-11,河东区,2,0,0,13,2,1
2020-02-11,菏泽,1,0,0,18,6,0
2020-02-11,鹤壁,1,0,0,19,3,0
2020-02-11,黑河,2,0,0,6,0,0
2020-02-11,衡阳,0,7,0,45,23,0
2020-02-11,红河,1,0,0,7,2,0
2020-02-11,呼伦贝尔,1,0,0,6,1,0
2020-02-11,葫芦岛,2,0,0,11,0,0
2020-02-11,湖州,0,1,0,10,4,0
2020-02-11,怀化,0,6,0,39,21,0
2020-02-11,淮安,1,1,0,47,6,0
2020-02-11,淮南,0,2,0,23,6,0
2020-02-11,黄冈,66,59,2,2398,340,54
2020-02-11,黄浦区,1,0,0,6,1,0
2020-02-11,黄石,39,14,1,874,96,6
2020-02-11,惠州,1,0,0,54,4,0
2020-02-11,鸡西,5,0,0,43,1,0
2020-02-11,吉安,1,1,0,20,5,0
2020-02-11,济南,1,0,0,47,7,0
2020-02-11,济宁,1,1,0,42,9,0
2020-02-11,嘉兴,2,1,0,42,6,0
2020-02-11,江北区,0,1,0,25,2,0
2020-02-11,江门,1,0,0,21,2,0
2020-02-11,焦作,0,2,0,28,3,0
2020-02-11,揭阳,0,2,0,8,3,0
2020-02-11,金华,1,3,0,54,19,0
2020-02-11,锦州,1,0,0,12,1,0
2020-02-11,晋中,1,0,0,34,8,0
2020-02-11,荆门,40,12,3,696,81,24
2020-02-11,荆州,35,24,4,1110,80,21
2020-02-11,九江,4,1,0,105,14,0
2020-02-11,开州区,2,4,1,20,10,1
2020-02-11,昆明,1,0,0,46,6,0
2020-02-11,拉萨,0,1,0,1,1,0
2020-02-11,廊坊,2,3,0,28,8,0
2020-02-11,丽水,0,2,0,17,7,0
2020-02-11,连云港,2,1,0,39,5,0
2020-02-11,两江新区,0,1,0,16,1,0
2020-02-11,聊城,1,0,0,38,2,0
2020-02-11,临沂,1,1,0,45,10,0
2020-02-11,六盘水,0,1,0,10,1,1
2020-02-11,娄底,0,6,0,69,18,0
2020-02-11,泸州,1,0,0,19,2,0
2020-02-11,洛阳,1,0,0,29,2,0
2020-02-11,漯河,2,0,0,33,6,0
2020-02-11,吕梁,0,2,0,6,5,0
2020-02-11,马鞍山,0,2,0,32,4,0
2020-02-11,茂名,2,0,0,13,1,0
2020-02-11,眉山,1,0,0,8,1,0
2020-02-11,密云区,1,0,0,7,0,0
2020-02-11,绵阳,1,0,0,22,4,0
2020-02-11,南昌,10,7,0,206,53,0
2020-02-11,南京,3,0,0,87,22,0
2020-02-11,南开区,1,0,0,4,0,0
2020-02-11,南宁,3,1,0,44,9,0
2020-02-11,南平,0,1,0,19,3,0
2020-02-11,南通,2,0,0,37,5,0
2020-02-11,南阳,2,0,0,138,1,2
2020-02-11,内江,2,0,0,20,2,0
2020-02-11,宁波,2,6,0,153,24,0
2020-02-11,攀枝花,0,3,0,13,8,0
2020-02-11,平顶山,1,2,0,55,15,1
2020-02-11,萍乡,3,1,0,29,2,0
2020-02-11,莆田,1,4,0,52,6,0
2020-02-11,濮阳,2,0,0,13,1,0
2020-02-11,浦东新区,0,1,0,56,10,0
2020-02-11,齐齐哈尔,1,1,0,33,1,1
2020-02-11,綦江区,1,0,0,16,0,0
2020-02-11,潜江,0,5,2,90,8,5
2020-02-11,黔东南州,0,1,0,10,1,0
2020-02-11,黔南州,9,0,0,17,3,0
2020-02-11,黔西南州,0,1,0,4,1,0
2020-02-11,青岛,0,1,0,53,12,1
2020-02-11,清远,2,0,0,12,5,0
2020-02-11,庆阳,0,1,0,3,1,0
2020-02-11,曲靖,1,0,0,13,1,0
2020-02-11,三亚,1,0,0,46,11,1
2020-02-11,沙坪坝区,6,0,0,8,0,0
2020-02-11,厦门,1,1,0,32,4,0
2020-02-11,上饶,5,2,0,116,15,0
2020-02-11,邵阳,3,3,1,94,25,1
2020-02-11,绍兴,0,1,0,41,13,0
2020-02-11,深圳,11,10,0,386,66,0
2020-02-11,神农架,0,1,0,10,7,0
2020-02-11,沈阳,2,2,0,28,7,0
2020-02-11,十堰,31,11,0,536,70,1
2020-02-11,石柱县,0,1,0,14,3,0
2020-02-11,石嘴山,0,1,0,1,1,0
2020-02-11,双鸭山,1,0,0,39,1,2
2020-02-11,松江区,0,1,0,14,1,0
2020-02-11,苏州,4,0,0,84,13,0
2020-02-11,绥化,4,0,0,43,3,4
2020-02-11,随州,34,25,0,1129,51,12
2020-02-11,台州,0,3,0,143,38,0
2020-02-11,泰州,2,1,0,36,6,0
2020-02-11,唐山,2,1,0,33,3,0
2020-02-11,天门,32,0,0,293,12,10
2020-02-11,天水,0,1,0,12,2,0
2020-02-11,铁岭,3,1,0,7,1,0
2020-02-11,铜仁,1,0,0,10,5,0
2020-02-11,潼南区,1,0,0,15,0,0
2020-02-11,吐鲁番,0,1,0,1,1,0
2020-02-11,外地来沪,2,3,0,100,26,1
2020-02-11,万州区,3,3,0,101,14,1
2020-02-11,威海,1,0,0,38,8,0
2020-02-11,潍坊,0,3,0,38,4,0
2020-02-11,温州,7,8,0,481,107,0
2020-02-11,乌鲁木齐,0,2,0,20,2,0
2020-02-11,巫溪县,1,2,0,13,4,0
2020-02-11,无锡,3,0,0,48,4,0
2020-02-11,芜湖,0,1,0,31,4,0
2020-02-11,吴忠,4,2,0,19,6,0
2020-02-11,武汉,1104,171,72,19558,1344,820
2020-02-11,西安,6,3,0,110,15,0
2020-02-11,西城区,3,0,0,42,0,0
2020-02-11,西宁,0,2,0,15,5,0
2020-02-11,西青区,0,1,0,4,1,0
2020-02-11,仙桃,22,2,2,460,43,13
2020-02-11,咸宁,9,14,1,524,65,6
2020-02-11,香港,7,0,0,49,0,1
2020-02-11,襄阳,25,11,0,1088,59,12
2020-02-11,孝感,109,40,4,2751,179,45
2020-02-11,新乡,5,0,1,53,7,2
2020-02-11,新余,7,4,0,117,26,0
2020-02-11,信阳,3,4,0,231,19,0
2020-02-11,邢台,0,1,0,21,5,1
2020-02-11,宿迁,0,3,0,12,6,0
2020-02-11,宿州,3,1,0,36,4,0
2020-02-11,徐州,3,0,0,66,10,0
